,Unnamed: 0,Location,Carpet_Area,Bedrooms,Bathrooms,Balconies,PricePerSqft,Transaction_Type,Totals_Floors,PropertyOnFloor,Furnishing,AgeofConstruction,Amenities,Price,New_Furnishing
7141,7141,taloja,715.0,1.0,1,1.0,4545,New Property ,23,0,Unfurnished,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM",3249675.0,Unfurnished
7142,7142,taloja,1140.0,2.0,2,2.0,4500,Resale ,23,0,Unfurnished,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5130000.0,Unfurnished
7143,7143,taloja,1155.0,2.0,2,2.0,4502,New Property ,23,0,Unfurnished,1.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5199810.0,Unfurnished
7144,7144,taloja,470.0,0.5,1,0.0,5234,Resale ,4,3,Unfurnished,4.0,"Lift,Water Storage",2459980.0,Unfurnished
7145,7145,taloja,415.0,1.0,1,0.0,5373,Resale ,4,4,Unfurnished,4.0,"Lift,Water Storage",2229795.0,Unfurnished
7146,7146,karanjade,790.0,2.0,2,1.0,6962,Resale ,7,0,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5499980.0,Unfurnished
7147,7147,kharghar,1175.0,2.0,2,2.0,10128,Resale ,15,6,Unfurnished,3.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11900400.0,Unfurnished
7148,7148,kharghar,745.0,2.0,2,2.0,8859,Resale ,7,3,Unfurnished,3.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6599955.0,Unfurnished
7149,7149,kharghar,741.0,1.0,1,1.0,6073,Resale ,7,1,Unfurnished,3.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4500093.0,Unfurnished
7150,7150,panvel,1050.0,2.0,2,2.0,7143,Resale ,4,0,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Power Backup",7500150.0,Unfurnished
7151,7151,kharghar,1050.0,2.0,2,2.0,8571,Resale ,11,2,Unfurnished,3.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",8999550.0,Unfurnished
7152,7152,kamothe,450.0,0.5,1,0.0,4444,Resale ,5,0,Unfurnished,2.0,"Lift,Water Storage",1999800.0,Unfurnished
7153,7153,kamothe,700.0,1.0,1,1.0,5000,New Property ,5,0,Unfurnished,2.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",3500000.0,Unfurnished
7154,7154,dronagiri,670.0,1.0,1,1.0,5672,New Property ,17,0,Unfurnished,2.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",3800240.0,Unfurnished
7155,7155,airoli,740.0,1.0,1,1.0,5946,Resale ,4,0,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4400040.0,Unfurnished
7156,7156,sanpada,1253.0,2.0,2,2.0,11971,New Property ,19,0,Unfurnished,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",14999663.0,Unfurnished
7157,7157,panvel,650.0,1.0,1,1.0,3846,New Property ,3,0,Unfurnished,5.0,"Lift,Water Storage",2499900.0,Unfurnished
7158,7158,kharghar,995.0,2.0,2,2.0,9045,Resale ,10,9,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",8999775.0,Unfurnished
7159,7159,kharghar,690.0,1.0,1,1.0,7391,Resale ,7,2,Semi-Furnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5099790.0,Semi-Furnished
7160,7160,kharghar,1700.0,3.0,3,3.0,11765,Resale ,21,3,Semi-Furnished,1.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",20000500.0,Semi-Furnished
7161,7161,kharghar,1250.0,2.0,2,2.0,9600,Resale ,16,6,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",12000000.0,Unfurnished
7162,7162,kharghar,824.0,2.0,2,2.0,8374,Resale ,4,1,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6900176.0,Unfurnished
7163,7163,airoli,1600.0,3.0,3,3.0,15063,Resale ,2,0,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",24100800.0,Unfurnished
7164,7164,new,800.0,2.0,2,2.0,7500,Resale ,3,1,Unfurnished,11.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6000000.0,Unfurnished
7165,7165,khandeshwar,645.0,1.0,1,1.0,7752,Resale ,7,3,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5000040.0,Unfurnished
7166,7166,khanda,1000.0,2.0,2,2.0,7500,Resale ,4,1,Unfurnished,3.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",7500000.0,Unfurnished
7167,7167,vashi,600.0,1.0,1,1.0,16667,Resale ,4,1,Semi-Furnished,11.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10000200.0,Semi-Furnished
7168,7168,kamothe,605.0,1.0,1,1.0,8595,Resale ,13,1,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5199975.0,Unfurnished
7169,7169,kharghar,1140.0,2.0,2,2.0,10088,Resale ,13,6,Semi-Furnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11500320.0,Semi-Furnished
7170,7170,taloja,615.0,1.0,1,1.0,4000,Resale ,3,2,Unfurnished,0.5,"Lift,Water Storage",2460000.0,Unfurnished
7171,7171,new,1055.0,2.0,2,2.0,8057,Resale ,30,19,Unfurnished,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",8500135.0,Unfurnished
7172,7172,nerul,2000.0,4.0,4,4.0,18000,Resale ,14,4,Semi-Furnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",36000000.0,Semi-Furnished
7173,7173,karanjade,440.0,1.0,1,1.0,6364,Resale ,4,1,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",2800160.0,Unfurnished
7174,7174,kharghar,709.0,1.0,1,0.0,9873,New Property ,55,9,Unfurnished,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6999957.0,Unfurnished
7175,7175,belapur,1630.0,3.0,3,3.0,10123,Resale ,7,6,Unfurnished,1.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",16500490.0,Unfurnished
7176,7176,kharghar,1375.0,3.0,3,3.0,6909,Resale ,12,3,Unfurnished,3.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9499875.0,Unfurnished
7177,7177,kharghar,1092.0,2.0,2,2.0,12738,Resale ,7,3,Furnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13909896.0,Furnished
7178,7178,palm,486.0,1.0,1,1.0,15638,Resale ,7,1,Unfurnished,11.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Power Backup",7600068.0,Unfurnished
7179,7179,new,853.0,2.0,2,2.0,5862,Resale ,4,4,Unfurnished,3.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5000286.0,Unfurnished
7180,7180,panvel,490.0,1.0,1,1.0,5306,Resale ,4,3,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",2599940.0,Unfurnished
7181,7181,kharghar,635.0,1.0,1,2.0,10236,Resale ,7,5,Unfurnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6499860.0,Unfurnished
7182,7182,koparkhairane,550.0,1.0,1,1.0,1000,Resale ,4,2,Semi-Furnished,11.0,"Lift,Water Storage",550000.0,Semi-Furnished
7183,7183,nerul,600.0,1.0,1,1.0,12500,Resale ,5,2,Furnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",7500000.0,Furnished
7184,7184,panvel,1000.0,2.0,2,2.0,4000,Resale ,3,3,Unfurnished,11.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4000000.0,Unfurnished
7185,7185,seawoods,657.0,1.0,1,1.0,9893,Resale ,7,3,Unfurnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6499701.0,Unfurnished
7186,7186,ghansoli,1140.0,2.0,2,2.0,12719,Resale ,22,4,Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",14499660.0,Furnished
7187,7187,new,500.0,1.0,1,1.0,6000,Resale ,2,1,Semi-Furnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",3000000.0,Semi-Furnished
7188,7188,kharghar,1000.0,1.0,1,1.0,5500,Resale ,4,4,Furnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5500000.0,Furnished
7189,7189,sanpada,1717.0,3.0,3,2.0,14269,Resale ,14,0,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",24499873.0,Unfurnished
7190,7190,sanpada,1425.0,2.0,2,1.0,14526,Resale ,14,0,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",20699550.0,Unfurnished
7191,7191,dronagiri,995.0,2.0,2,1.0,6131,Resale ,12,0,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6100345.0,Unfurnished
7192,7192,karanjade,1050.0,1.0,1,1.0,6286,Resale ,13,0,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6600300.0,Unfurnished
7193,7193,taloja,701.0,1.0,1,1.0,6419,New Property ,14,0,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4499719.0,Unfurnished
7194,7194,taloja,1143.0,2.0,2,1.0,6124,New Property ,14,0,Semi-Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6999732.0,Semi-Furnished
7195,7195,kamothe,715.0,1.0,1,1.0,6993,Resale ,7,0,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4999995.0,Unfurnished
7196,7196,kamothe,1145.0,1.0,1,1.0,7860,Resale ,7,0,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",8999700.0,Unfurnished
7197,7197,taloja,765.0,1.0,2,1.0,7059,Resale ,13,0,Unfurnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5400135.0,Unfurnished
7198,7198,taloja,850.0,1.0,2,1.0,6824,Resale ,13,0,Unfurnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5800400.0,Unfurnished
7199,7199,taloja,995.0,2.0,2,2.0,6834,Resale ,13,0,Semi-Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6799830.0,Semi-Furnished
7200,7200,taloja,640.0,1.0,1,1.0,5078,Resale ,7,4,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",3249920.0,Unfurnished
7201,7201,taloja,700.0,1.0,1,1.0,10000,Resale ,15,0,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",7000000.0,Unfurnished
7202,7202,kharghar,1110.0,2.0,2,2.0,8829,Resale ,16,12,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9800190.0,Unfurnished
7203,7203,kharghar,1630.0,3.0,3,2.0,9202,Resale ,26,0,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",14999260.0,Unfurnished
7204,7204,airoli,671.0,1.0,1,1.0,9836,Resale ,3,3,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6599956.0,Unfurnished
7205,7205,kamothe,1125.0,2.0,2,2.0,6400,Resale ,7,7,Unfurnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",7200000.0,Unfurnished
7206,7206,ghansoli,704.0,1.0,1,1.0,9233,Resale ,7,1,Semi-Furnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6500032.0,Semi-Furnished
7207,7207,kharghar,1820.0,3.0,3,3.0,13187,Resale ,21,13,Unfurnished,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",24000340.0,Unfurnished
7208,7208,kharghar,1437.0,2.0,2,2.0,12526,Resale ,21,12,Unfurnished,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",17999862.0,Unfurnished
7209,7209,nerul,1500.0,2.0,2,2.0,14000,Resale ,20,10,Unfurnished,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",21000000.0,Unfurnished
7210,7210,karanjade,1010.0,2.0,2,2.0,5941,Resale ,10,7,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6000410.0,Unfurnished
7211,7211,karanjade,1090.0,2.0,2,2.0,5505,Resale ,7,5,Unfurnished,1.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6000450.0,Unfurnished
7212,7212,taloja,1060.0,2.0,2,2.0,5377,Resale ,12,7,Unfurnished,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5699620.0,Unfurnished
7213,7213,taloja,745.0,1.0,1,1.0,5235,Resale ,12,8,Unfurnished,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM",3900075.0,Unfurnished
7214,7214,taloja,690.0,1.0,1,1.0,7246,Resale ,20,7,Unfurnished,1.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4999740.0,Unfurnished
7215,7215,kharghar,1281.0,2.0,2,2.0,9758,Resale ,14,3,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",12499998.0,Unfurnished
7216,7216,kharghar,1150.0,2.0,2,0.0,8696,Resale ,7,6,s,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10000400.0,Unfurnished
7217,7217,panvel,520.0,1.0,1,1.0,4808,New Property ,3,1,Unfurnished,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM",2500160.0,Unfurnished
7218,7218,panvel,386.0,0.5,1,0.0,4663,New Property ,3,2,Unfurnished,0.5,"Lift,Water Storage",1799918.0,Unfurnished
7219,7219,kharghar,1020.0,2.0,2,2.0,12255,Resale ,17,3,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",12500100.0,Unfurnished
7220,7220,taloja,800.0,1.0,1,1.0,6250,Resale ,7,1,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",5000000.0,Unfurnished
7221,7221,kharghar,650.0,1.0,1,1.0,7692,Resale ,7,1,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4999800.0,Unfurnished
7222,7222,kharghar,854.0,2.0,2,2.0,7611,Resale ,4,3,Unfurnished,3.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6499794.0,Unfurnished
7223,7223,kharghar,585.0,1.0,1,1.0,10256,Resale ,4,4,Semi-Furnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5999760.0,Semi-Furnished
7224,7224,kharghar,600.0,1.0,1,1.0,7500,Resale ,7,5,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4500000.0,Unfurnished
7225,7225,kharghar,1370.0,3.0,3,3.0,10219,Resale ,18,1,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",14000030.0,Unfurnished
7226,7226,kharghar,650.0,1.0,1,0.0,7538,Resale ,4,4,Semi-Furnished,3.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4899700.0,Semi-Furnished
7227,7227,kharghar,1100.0,2.0,2,2.0,10909,Resale ,14,13,Semi-Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11999900.0,Semi-Furnished
7228,7228,kharghar,824.0,2.0,1,1.0,8617,Resale ,4,1,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",7100408.0,Unfurnished
7229,7229,kharghar,1010.0,2.0,2,2.0,9406,Resale ,13,4,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9500060.0,Unfurnished
7230,7230,kharghar,1210.0,2.0,2,4.0,10744,New Property ,23,23,Unfurnished,3.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13000240.0,Unfurnished
7231,7231,kharghar,595.0,1.0,1,1.0,8403,Resale ,4,1,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4999785.0,Unfurnished
7232,7232,kharghar,655.0,2.0,1,1.0,9160,Resale ,4,3,Unfurnished,1.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5999800.0,Unfurnished
7233,7233,kharghar,1050.0,2.0,2,2.0,8095,Resale ,13,13,Unfurnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Power Backup",8499750.0,Unfurnished
7234,7234,panvel,1000.0,2.0,2,2.0,5000,Resale ,7,0,Semi-FurnishedProperty Floors :GroundFloor Price Per sqft :Rs5000Transaction Type:Resale Possession:Ready To MoveAge of Construction:4 Years  Landmarks:Near By Shikara Estates Phase 2 Facing:East FacingWater Availability:24 Hours  Electricity Status:24 Hours  Ownership:LeaseholdSociety:The Riviera CH,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",5000000.0,Unfurnished
7235,7235,ghansoli,700.0,1.0,1,1.0,9714,Resale ,7,6,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6799800.0,Unfurnished
7236,7236,nerul,495.0,1.0,1,1.0,11111,Resale ,3,3,Unfurnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5499945.0,Unfurnished
7237,7237,ulwe,660.0,1.0,1,1.0,7879,Resale ,7,4,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5200140.0,Unfurnished
7238,7238,kharghar,684.0,1.0,1,1.0,6871,Resale ,7,6,Unfurnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4699764.0,Unfurnished
7239,7239,kharghar,600.0,1.0,1,0.0,13333,Resale ,3,0,Unfurnished,11.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Power Backup",7999800.0,Unfurnished
7240,7240,kharghar,1500.0,2.0,2,3.0,8333,Resale ,19,4,Unfurnished,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",12499500.0,Unfurnished
7241,7241,kamothe,590.0,1.0,1,1.0,7288,Resale ,7,2,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4299920.0,Unfurnished
7242,7242,kalamboli,596.0,1.0,1,1.0,6376,Resale ,7,4,Semi-Furnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",3800096.0,Semi-Furnished
7243,7243,kamothe,1025.0,2.0,2,2.0,9268,Resale ,12,7,Semi-Furnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9499700.0,Semi-Furnished
